file,artist,title,format,bitrate_kbps,sample_rate_hz,channels,length_sec,bpm,key,missing_bpm,missing_key,error
Subtronics/Subtronics - Cyclops Army (2019) (WEB - FLAC - Lossless)/02 - Glitch Fight.flac,Subtronics,Glitch Fight,FLAC,1135,44100,2,224.57142857142858,140.148,,False,True,
Subtronics/Subtronics - Cyclops Army (2019) (WEB - FLAC - Lossless)/01 - Cyclops Army.flac,Subtronics,Cyclops Army,FLAC,954,44100,2,211.86208616780044,,,True,True,
Subtronics/Subtronics - Cyclops Army (2019) (WEB - FLAC - Lossless)/04 - They Call Me.flac,Subtronics,They Call Me,FLAC,1041,44100,2,187.0034693877551,,,True,True,
Subtronics/Subtronics - Wook Laser EP (2018) [FLAC WEB] [NSDBL047]/02_Critical_Strength_Original_Mix.flac,Subtronics,Critical Strength (Original Mix),FLAC,1078,44100,2,208.55174603174603,145.0,,False,True,
Subtronics/Subtronics - Wook Laser EP (2018) [FLAC WEB] [NSDBL047]/01_Wook_Laser_Original_Mix.flac,Subtronics,Wook Laser (Original Mix),FLAC,1131,44100,2,307.2,76.0,,False,True,
Subtronics/Subtronics - Wook Laser EP (2018) [FLAC WEB] [NSDBL047]/03_Blastin_Original_Mix.flac,Subtronics,Blastin (Original Mix),FLAC,1036,44100,2,244.9655328798186,72.0,,False,True,
Subtronics/Subtronics - Wook Laser EP (2018) [FLAC WEB] [NSDBL047]/04_God_Of_Destruction_Original_Mix.flac,"Murda, Subtronics",God Of Destruction (Original Mix),FLAC,989,44100,2,238.34482993197278,144.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/01. Subtronics - O.P.U.S..flac,Subtronics,O.P.U.S.,FLAC,954,44100,2,201.07795918367347,110.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/09. Subtronics & Sullivan King - Take Flight VIP.flac,Subtronics & Sullivan King,Take Flight VIP,FLAC,1147,44100,2,290.6249886621315,128.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/05. Subtronics & Zeds Dead - Gassed Up (feat. Flowdan).flac,Subtronics & Zeds Dead,Gassed Up (feat. Flowdan),FLAC,1126,44100,2,238.17857142857142,140.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/06. Subtronics - Flute Dub.flac,Subtronics,Flute Dub,FLAC,867,44100,2,185.14290249433105,140.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/15. Subtronics - Hieroglyph.flac,Subtronics,Hieroglyph,FLAC,875,44100,2,204.1379365079365,174.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/04. Subtronics - Open Your Mind (Anthology 999) (feat. Cristina Soto).flac,Subtronics,Open Your Mind (Anthology 999) (feat. Cristina Soto),FLAC,1056,44100,2,217.05884353741496,136.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/02. Subtronics - Spacetime (feat. NEVVE).flac,Subtronics,Spacetime (feat. NEVVE),FLAC,1073,44100,2,168.0,140.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/10. Subtronics - Morning Coffee (feat. Sony).flac,Subtronics,Morning Coffee (feat. Sony),FLAC,904,44100,2,152.46913832199547,180.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/13. Subtronics & GRiZ - Griztronics II (Another Level).flac,Subtronics & GRiZ,Griztronics II (Another Level),FLAC,1149,44100,2,165.51725623582766,145.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/14. Subtronics - Tuba Demon.flac,Subtronics,Tuba Demon,FLAC,1100,44100,2,154.75861678004534,145.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/12. Subtronics - FUNcKED.flac,Subtronics,FUNcKED,FLAC,1057,44100,2,179.58848072562358,120.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/08. Subtronics - Cyclops Rocks.flac,Subtronics,Cyclops Rocks,FLAC,1085,44100,2,130.4,150.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/03. Subtronics - Cabin Fever.flac,Subtronics,Cabin Fever,FLAC,1055,44100,2,204.0,140.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/07. Subtronics - Gummy Worm (feat. Boogie T).flac,Subtronics,Gummy Worm (feat. Boogie T),FLAC,1048,44100,2,243.42857142857142,140.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/16. Subtronics - Metafractal.flac,Subtronics,Metafractal,FLAC,1067,44100,2,163.8291836734694,124.0,,False,True,
Subtronics/CR023 - Subtronics - Fractals LP/11. Subtronics - Into Pieces (feat. Grabbitz).flac,Subtronics,Into Pieces (feat. Grabbitz),FLAC,1033,44100,2,211.76471655328797,170.0,,False,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-03 - Depth Perception.flac,Subtronics,Depth Perception,FLAC,965,44100,2,228.70589569160998,0.0,,False,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-02 - Warp Drive.flac,Subtronics & Dirt Monkey,Warp Drive,FLAC,1103,44100,2,260.2142857142857,0.0,,False,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-04 - Hit Em.flac,Subtronics & Boogie T,Hit Em,FLAC,1082,44100,2,236.561768707483,0.0,,False,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-01 - Bubble Flex.flac,Subtronics,Bubble Flex,FLAC,1016,44100,2,205.24886621315193,0.0,,False,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/2 - Gyroscope.flac,Subtronics,Gyroscope,FLAC,1007,44100,2,186.1818367346939,,,True,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/5 - MAD.flac,Subtronics;Moody Good,MAD,FLAC,1141,44100,2,253.24138321995466,,,True,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/3 - Face Off.flac,Subtronics,Face Off,FLAC,1013,44100,2,188.68965986394556,,,True,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/1 - Death Wish.flac,Subtronics,Death Wish,FLAC,974,44100,2,183.77469387755102,,,True,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/4 - Failure Rate.flac,Subtronics,Failure Rate,FLAC,1035,44100,2,244.9655328798186,,,True,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/3. Subtronics - Damage Report.flac,Subtronics,Damage Report,FLAC,1059,44100,2,244.9655328798186,145.0,,False,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/4. Subtronics - Thermal Expansion.flac,Subtronics,Thermal Expansion,FLAC,1081,44100,2,212.275873015873,145.0,,False,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/2. Subtronics - Ocean Lab.flac,Subtronics,Ocean Lab,FLAC,1026,44100,2,204.80625850340135,150.0,,False,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/1. Subtronics - Shurikan.flac,Subtronics,Shurikan,FLAC,1148,44100,2,218.48276643990928,145.0,,False,True,
Subtronics/Subtronics - String Theory EP/07. Subtronics - Professor Chaos.flac,Subtronics,Professor Chaos,FLAC,626,44100,2,128.0,150.0,,False,True,
Subtronics/Subtronics - String Theory EP/06. Subtronics - String Theory.flac,Subtronics,String Theory,FLAC,1061,44100,2,229.71428571428572,140.0,,False,True,
Subtronics/Subtronics - String Theory EP/01. Subtronics - Nitrous Mafia.flac,Subtronics,Nitrous Mafia,FLAC,1081,44100,2,182.57142857142858,140.0,,False,True,
Subtronics/Subtronics - String Theory EP/02. Subtronics - Clockwork.flac,Subtronics,Clockwork,FLAC,1020,44100,2,231.72414965986394,145.0,,False,True,
Subtronics/Subtronics - String Theory EP/05. Subtronics & Kompany - Wicked Witch.flac,Subtronics & Kompany,Wicked Witch,FLAC,1099,44100,2,192.0,150.0,,False,True,
Subtronics/Subtronics - String Theory EP/03. Subtronics & Wooli - Melt Ur Brain.flac,Subtronics & Wooli,Melt Ur Brain,FLAC,929,44100,2,185.37931972789116,145.0,,False,True,
Subtronics/Subtronics - String Theory EP/04. Subtronics - bRoKeN cOdE.flac,Subtronics,bRoKeN cOdE,FLAC,1157,44100,2,144.0,135.0,,False,True,
Subtronics/BLA011 - Subtronics - Impact EP/03. Subtronics - Paranoid.flac,Subtronics,Paranoid,FLAC,1166,44100,2,250.40113378684808,140.0,,False,True,
Subtronics/BLA011 - Subtronics - Impact EP/01. Subtronics - Impact.flac,Subtronics,Impact,FLAC,1151,44100,2,239.66961451247167,140.0,,False,True,
Subtronics/BLA011 - Subtronics - Impact EP/04. Subtronics & MVRDA - Brain Damage.flac,Subtronics & MVRDA,Brain Damage,FLAC,1113,44100,2,252.57142857142858,140.0,,False,True,
Subtronics/BLA011 - Subtronics - Impact EP/02. Subtronics - Warp Drive.flac,Subtronics,Warp Drive,FLAC,1131,44100,2,259.9103628117914,140.0,,False,True,
Subtronics/BLA011 - Subtronics - Impact EP/05. Subtronics - Impact.flac,Subtronics,Impact,FLAC,1167,44100,2,234.85714285714286,140.0,,False,True,
Danny Brown/A4 - 3 Tearz.flac,Danny Brown,3 Tearz,FLAC,5894,192000,2,234.2,,,True,True,
Danny Brown/A1 - Change Up.flac,Danny Brown,Change Up,FLAC,5801,192000,2,158.3,,,True,True,
Danny Brown/B2 - uknowhatimsayin.flac,Danny Brown,uknowhatimsayin¿,FLAC,5848,192000,2,173.5,,,True,True,
Danny Brown/B1 - Best Life.flac,Danny Brown,Best Life,FLAC,5814,192000,2,149.7,,,True,True,
Danny Brown/A2 - Theme Song.flac,Danny Brown,Theme Song,FLAC,5805,192000,2,162.9,,,True,True,
Danny Brown/A3 - Dirty Laundry.flac,Danny Brown,Dirty Laundry,FLAC,5726,192000,2,179.8,,,True,True,
Danny Brown/A6 - Savage Nomad.flac,Danny Brown,Savage Nomad,FLAC,5794,192000,2,203.0,,,True,True,
Danny Brown/B3 - Negro Spiritual.flac,Danny Brown,Negro Spiritual,FLAC,5793,192000,2,160.7,,,True,True,
Danny Brown/A5 - Belly Of The Beast.flac,Danny Brown,Belly Of The Beast,FLAC,5726,192000,2,151.4,,,True,True,
The Doppelgangaz/chillhop beat tapes- The Doppelgangaz [side B]/06 Fall Out.mp3,The Doppelgangaz,Fall Out,MP3,192,44100,2,110.81877551020408,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/02 - Unaccommodating.flac,Eminem,Unaccommodating,FLAC,846,44100,2,216.6,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/01 - Premonition (Intro).flac,Eminem,Premonition (Intro),FLAC,855,44100,2,173.89333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/17 - Farewell.flac,Eminem,Farewell,FLAC,929,44100,2,247.73333333333332,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/10 - Yah Yah.flac,Eminem,Yah Yah,FLAC,1135,44100,2,286.96,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/18 - No Regrets.flac,Eminem,No Regrets,FLAC,901,44100,2,200.94666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/07 - Godzilla.flac,Eminem,Godzilla,FLAC,890,44100,2,210.8,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/11 - Stepdad (Intro).flac,Eminem,Stepdad (Intro),FLAC,718,44100,2,15.16,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/19 - I Will.flac,Eminem,I Will,FLAC,836,44100,2,303.0,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/15 - Little Engine.flac,Eminem,Little Engine,FLAC,917,44100,2,177.29333333333332,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/20 - Alfred (Outro).flac,Eminem,Alfred (Outro),FLAC,637,44100,2,39.2,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/06 - In Too Deep.flac,Eminem,In Too Deep,FLAC,922,44100,2,194.70666666666668,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/14 - Never Love Again.flac,Eminem,Never Love Again,FLAC,894,44100,2,177.54666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/04 - Alfred (Interlude).flac,Eminem,Alfred (Interlude),FLAC,716,44100,2,30.133333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/16 - Lock It Up.flac,Eminem,Lock It Up,FLAC,947,44100,2,170.22666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/12 - Stepdad.flac,Eminem,Stepdad,FLAC,909,44100,2,213.41333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/03 - You Gon' Learn.flac,Eminem,You Gon’ Learn,FLAC,950,44100,2,234.65333333333334,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/09 - Leaving Heaven.flac,Eminem,Leaving Heaven,FLAC,932,44100,2,265.94666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/08 - Darkness.flac,Eminem,Darkness,FLAC,812,44100,2,337.14666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/13 - Marsh.flac,Eminem,Marsh,FLAC,856,44100,2,200.57333333333332,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/05 - Those Kinda Nights.flac,Eminem,Those Kinda Nights,FLAC,914,44100,2,177.69333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/11 - Stronger Than I Was.flac,Eminem,Stronger Than I Was,FLAC,851,44100,2,336.52,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/16 - Evil Twin.flac,Eminem,Evil Twin,FLAC,1045,44100,2,357.02666666666664,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/08 - Berzerk.flac,Eminem,Berzerk,FLAC,1011,44100,2,238.82666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/12 - The Monster.flac,Eminem,The Monster,FLAC,1021,44100,2,250.18666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/09 - Rap God.flac,Eminem,Rap God,FLAC,982,44100,2,363.53333333333336,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/01 - Bad Guy.flac,Eminem,Bad Guy,FLAC,989,44100,2,434.0933333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/04 - So Much Better.flac,Eminem,So Much Better,FLAC,947,44100,2,261.38666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/07 - Asshole.flac,Eminem,Asshole,FLAC,1044,44100,2,267.1333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/10 - Brainless.flac,Eminem,Brainless,FLAC,993,44100,2,286.52,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/14 - Love Game.flac,Eminem,Love Game,FLAC,892,44100,2,296.94666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/13 - So Far....flac,Eminem,So Far…,FLAC,923,44100,2,317.58666666666664,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/02 - Parking Lot (Skit).flac,Eminem,Parking Lot (Skit),FLAC,808,44100,2,55.333333333333336,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/03 - Rhyme Or Reason.flac,Eminem,Rhyme Or Reason,FLAC,944,44100,2,301.72,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/05 - Survival.flac,Eminem,Survival,FLAC,1033,44100,2,273.8933333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/15 - Headlights.flac,Eminem,Headlights,FLAC,946,44100,2,343.04,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/06 - Legacy.flac,Eminem,Legacy,FLAC,979,44100,2,296.29333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/07 - Tonya (Skit).flac,Eminem,Tonya (Skit),FLAC,1007,44100,2,42.22666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/14 - Must Be The Ganja.flac,Eminem,Must Be The Ganja,FLAC,1039,44100,2,242.90666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/19 - Steve Bergman (Skit).flac,Eminem,Steve Bergman (Skit),FLAC,701,44100,2,89.18666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/05 - Bagpipes From Baghdad.flac,Eminem,Bagpipes From Baghdad,FLAC,953,44100,2,283.06666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/10 - Medicine Ball.flac,Eminem,Medicine Ball,FLAC,938,44100,2,237.34666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/01 - Dr. West (Skit).flac,Eminem,Dr. West (Skit),FLAC,730,44100,2,89.54666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/08 - Same Song & Dance.flac,Eminem,Same Song & Dance,FLAC,930,44100,2,246.64,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/03 - My Mom.flac,Eminem,My Mom,FLAC,909,44100,2,319.8666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/17 - Beautiful.flac,Eminem,Beautiful,FLAC,883,44100,2,392.82666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/13 - Old Time's Sake (Feat. Dr. Dre).flac,Eminem,Old Time's Sake (Feat. Dr. Dre),FLAC,969,44100,2,278.16,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/02 - 3 A.M..flac,Eminem,3 A.M.,FLAC,984,44100,2,319.85333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/16 - Deja Vu.flac,Eminem,Deja Vu,FLAC,977,44100,2,283.52,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/15 - Mr. Mathers (Skit).flac,Eminem,Mr. Mathers (Skit),FLAC,894,44100,2,42.38666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/09 - We Made You.flac,Eminem,We Made You,FLAC,938,44100,2,269.61333333333334,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/12 - Stay Wide Awake.flac,Eminem,Stay Wide Awake,FLAC,926,44100,2,319.97333333333336,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/20 - Underground.flac,Eminem,Underground,FLAC,932,44100,2,371.4533333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/18 - Crack A Bottle.flac,Eminem,Crack A Bottle,FLAC,962,44100,2,297.52,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/04 - Insane.flac,Eminem,Insane,FLAC,1032,44100,2,181.36,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/11 - Paul (Skit).flac,Eminem,Paul (Skit),FLAC,474,44100,2,19.4,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/06 - Hello.flac,Eminem,Hello,FLAC,925,44100,2,248.2,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/07 - Drop The Bomb On 'em.flac,Eminem,Drop The Bomb On 'em,FLAC,855,44100,2,288.28,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/06 - Music Box.flac,Eminem,Music Box,FLAC,944,44100,2,304.9066666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/01 - Forever.flac,Eminem,Forever,FLAC,973,44100,2,357.70666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/02 - Hell Breaks Loose.flac,Eminem,Hell Breaks Loose,FLAC,998,44100,2,244.16,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/04 - Elevator.flac,Eminem,Elevator,FLAC,902,44100,2,292.93333333333334,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/03 - Buffalo Bill.flac,Eminem,Buffalo Bill,FLAC,922,44100,2,236.84,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/05 - Taking My Ball.flac,Eminem,Taking My Ball,FLAC,941,44100,2,302.58666666666664,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/05 - The Weekend.flac,Brooklyn,The Weekend,FLAC,1007,44100,2,185.46666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/04 - Gangsta.flac,Joe Beast,Gangsta,FLAC,863,44100,2,215.62666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/06 - California.flac,Shaunta,California,FLAC,962,44100,2,209.54666666666665,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/03 - 'Til I Collapse Freestyle.flac,50 Cent,'Til I Collapse Freestyle,FLAC,657,44100,2,86.0,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/02 - Stimulate.flac,Eminem,Stimulate,FLAC,807,44100,2,303.1066666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/01 - Rap Name.flac,Obie Trice,Rap Name,FLAC,921,44100,2,301.8666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/11 - Wanksta.flac,50 Cent,Wanksta,FLAC,893,44100,2,218.70666666666668,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/04 - Adrenaline Rush.flac,Obie Trice,Adrenaline Rush,FLAC,792,44100,2,228.89333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/07 - 8 Miles And Runnin'.flac,Jay-Z Featuring Freeway,8 Miles And Runnin',FLAC,795,44100,2,248.17333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/12 - Wasting My Time.flac,Boomkat (Taryn Manning),Wasting My Time,FLAC,821,44100,2,217.93333333333334,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/13 - R.A.K.I.M..flac,Rakim,R.A.K.I.M.,FLAC,951,44100,2,263.49333333333334,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/03 - 8 Mile.flac,Eminem,8 Mile,FLAC,843,44100,2,360.6,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/02 - Love Me.flac,Eminem / Obie Trice / 50 Cent,Love Me,FLAC,824,44100,2,270.74666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/08 - Spit Shine.flac,Xzibit,Spit Shine,FLAC,879,44100,2,219.13333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/09 - Time Of My Life.flac,Macy Gray,Time Of My Life,FLAC,970,44100,2,261.46666666666664,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/14 - That's My Nigga Fo' Real.flac,Young Zee,That's My Nigga Fo' Real,FLAC,875,44100,2,285.6,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/05 - Places To Go.flac,50 Cent,Places To Go,FLAC,882,44100,2,255.04,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/16 - Rabbit Run.flac,Eminem,Rabbit Run,FLAC,895,44100,2,190.06666666666666,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/06 - Rap Game.flac,D12,Rap Game,FLAC,817,44100,2,353.76,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/15 - Battle.flac,Gangstarr,Battle,FLAC,759,44100,2,176.46666666666667,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/01 - Lose Yourself.flac,Eminem,Lose Yourself,FLAC,808,44100,2,320.29333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/10 - U Wanna Be Me.flac,Nas,U Wanna Be Me,FLAC,871,44100,2,230.42666666666668,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/01 - Cold Wind Blows.flac,Eminem,Cold Wind Blows,FLAC,1027,44100,2,303.73333333333335,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/15 - Love The Way You Lie.flac,Eminem,Love The Way You Lie,FLAC,946,44100,2,263.37333333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/11 - Cinderella Man.flac,Eminem,Cinderella Man,FLAC,1008,44100,2,279.0133333333333,,,True,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/13 - So Bad.flac,Eminem,So Bad,FLAC,954,44100,2,325.3466666666667,,,True,True,
